100	0	300	0.002
250	13617	320	0.05
200	11192	340	0.05
200	11231	360	0.1
200	11601	380	0.15
200	11410	400	0.17
200	11459	420	0.19
200	11496	440	0.2
200	11433	460	0.2
200	11379	480	0.2
200	11457	500	0.22
200	11437	520	0.23
200	11376	540	0.24
200	11564	560	0.25
200	11620	580	0.3
200	11333	600	0.35
200	11382	620	0.4
200	11449	640	0.4
200	11414	660	0.4
200	11507	680	0.45
200	11642	700	0.5
