250	13617	320	0.05	0.05
200	11192	340	0.05	0.05
200	11231	360	0.1	0.05
200	11601	380	0.15	0.05
200	11410	400	0.17	0.05
200	11459	420	0.19	0.05
200	11496	440	0.2	0.05
200	11433	460	0.2	0.05
200	11379	480	0.2	0.05
200	11457	500	0.22	0.05
200	11437	520	0.23	0.05
200	11376	540	0.24	0.05
200	11564	560	0.25	0.05
200	11620	580	0.3	0.05
200	11333	600	0.35	0.05
200	11382	620	0.4	0.05
200	11449	640	0.4	0.05
200	11414	660	0.4	0.05
200	11507	680	0.45	0.05
200	11642	700	0.5	0.05
